,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
69,사강종점,사강복지회관,육일리.육교동입구,육일리마을회관,육일리교차로,코스코밸리아파트,상안2리교차로,상안2리.SK주유소,상안삼거리,서신초등학교,서신사거리,삼밭골,각골,홍법리,홍법리마을회관,사곳리마을회관,사곳리.개내기,왕모대,해운교차로,궁평보건지소,용두2리,백미리입구,백석,백석로입구,영지,사곳입구,서신면행정복지센터,서신터미널,비우물,상안리삼거리,육일2리.코스코밸리,사강시장,사강정형외과,봉가1리,돼지고개.삼존리물미,삼존리,슬항3리,외국인보호소,마도사거리,재래시장.마도삼거리,두곡리,은장공단,쌍송공단입구,쌍송공단,은장슈퍼,마도교차로,마도할인마트,남양타운,남양육리.남양1동,우림아파트,경기남부수협.보건소,기업은행,남양중고입구.기아남양점,양우내안애,화성시청,공군부대입구,대광아파트,남양뉴타운.양우내안애,남양중고교입구,구리섬앞,구리섬휴게소,삼존리자동차성능시험장,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,사강종점,사강정형외과,봉가1리,돼지고개.삼존리물미,삼존리,슬항3리,외국인보호소,마도소방서,마도농협,슬항1리.절골,세종슈퍼앞,청원초등학교,청원1리마을회관,청원3리입구,마도산업단지,쌍송2리.산업단지내,마도유통상가앞,쌍송1리앞,마도교차로,마도할인마트,남양타운,남양육리.남양1동,우림아파트,경기남부수협.보건소,남양성지,쌍송2리앞,바이오단지입구,화도중학교입구,구리섬앞,구리섬휴게소,삼존리자동차성능시험장,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,사강종점,사강정형외과,봉가1리,돼지고개.삼존리물미,삼존3리,슬항3리,외국인보호소,마도소방서,마도농협,슬항1리.절골,세종슈퍼앞,청원초등학교,청원1리마을회관,청원3리입구,마도산업단지,쌍송2리.산업단지내,마도유통상가앞,쌍송1리앞,마도교차로,마도할인마트,남양타운,남양육리.남양1동,우림아파트,경기남부수협.보건소,남양성지,쌍송2리앞,바이오단지입구,화도중학교입구,구리섬앞,구리섬휴게소,삼존리자동차성능시험장,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,호수부영1차,금강팬테리움2차,센트럴힐즈.금강,반도유보라,반도3.금강,의료시설부지,리베라CC,한화.린스트라우스,동탄역(동측),우남퍼스트빌,상록.테크노밸리.GS자이,한미약품.푸르지오,예당고사거리,예당예원초,롯데케슬정문,동탄1동행정복지센터,현대아이파크,한화꿈에그린아파트,센트럴파크,능동은행사거리,미즈파크병원,크리스찬교회,이지더원,밀알교회,주공6단지입구,주공5단지,주공4단지,병점고등학교,신창미션힐,신창미션힐.송화초교,병점정형외과(경유),병점역사거리,홈플러스.벌말초교,한신아파트,신창2차아파트,주공6단지.신미주아파트,신미주아파트.주공6단지,풍성신미주,경남아너스빌,동탄3동행정복지센터,금호어울림,메타폴리스,신일유토빌정문,동탄역(서측),린스트라우스.한화,공공청사부지,금강.센트럴힐즈,호반베르디움3차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,수영오거리.방송통신대입구,봉담IC교차로(경유),대진화학,동화리.동남아파트,봉담읍행정복지센터,삼봉마을.신안인스빌,장안대학,왕림휴게소,상기리입구,왕림리.상기리입구,가톨릭대학교,왕림4리.세곡리,당하리.흰돌산기도원입구,해병대사령부,화성푸드통합지원센터(로컬푸드직매장),덕리,팔탄입구,팔탄면행정복지센터,마곡마을입구,구장삼거리,구장사거리.공구상가,하피랜드,율암삼거리,율암드림마트앞,대방초교,명인제약,노화1리,노하2리,정미소앞,노하3리,노하3리.백미정,노하산업단지,석포1리(돌서지),석포1리(한절),석포6리입구,석포6리(마파지),석포6리,소동촌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,화성시청,공군부대입구,대광아파트,그린빌라.롤링힐스,무송1통마을입구,무송그린빌리지,무송교차로,안장골입구,온석동입구,온석2통,온석2통앞,현대연구소입구,노하할인마트,노하산업단지,석포5리마을회관,석포5리(방농장),석포산업단지,석포삼거리,서근리,화성제일병원,팔탄전자앞,안덕우리,덕우리.구운말,장짐삼거리앞,장짐삼거리,화성중고등학교,발안삼거리.바다마트,화성종합경기타운사거리,화성문화원.향남환승터미널,화성소방서.향남홈플러스,에일린의뜰,단독주택단지,방축리,향남주공2단지,향남부영9단지,향남부영10.11단지,향남부영11단지,신영지웰,향남환승터미널,고주리.동방산업단지,덕천리삼거리,덕우리(구운말),덕우리입구,서근리(느락골),석포1리입구,석포리,석포5리,석포5리마을회관앞,롤링힐스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,동탄2LH4단지,LH4단지후문,동탄2부영아파트,한백초중교,이주택지.상록.경남아파트,성원아파트.이지더원,동탄2파출소.농협,동원1차.센트럴상록,한미약품.푸르지오,예당고사거리,예당예원초,롯데케슬정문,동탄1동행정복지센터,현대아이파크,한화꿈에그린아파트,센트럴파크,자연앤아너스빌,숲속자연앤,동탄고등학교,모아포스코아파트,두산신일아파트,신창미션힐,신창미션힐.송화초교,병점정형외과(경유),병점역사거리,홈플러스.벌말초교,한신아파트,능동은행사거리,금호어울림,신일유토빌정문,센트럴상록.동원1차,상록.경남아파트.이주택지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,신영통현대타운.두산위브,반월리큰고개,빅마켓앞,삼성반도체후문,IT단지(중),한림대병원(중),예당고사거리,한미약품.푸르지오,센트럴상록.동원1차,동탄2파출소.농협,성원아파트.이지더원,상록.경남아파트.이주택지,반도유보라정문,반도유보라후문,이주택지.상록.경남아파트,동원1차.센트럴상록,전하리교회.우미제일,농서리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,동탄2차고지,금호어울림.계룡리슈빌,동탄호수공원,호수부영3차.우미린2차,나래학교,반도3.금강,의료시설부지,리베라CC,한화.린스트라우스,동탄역(동측),우남퍼스트빌,상록.테크노밸리.GS자이,한미약품.푸르지오,예당고사거리,전하리교회.우미제일,한림대병원(중),IT단지(중),삼성반도체후문,농서리,반월리큰고개,신영통현대타운.두산위브,빅마켓앞,동탄역(서측),린스트라우스.한화,공공청사부지,레이크빌.하우스디더레이크,우미린2차.호수부영3차,계룡리슈빌.금호어울림,레이크반도9차,동탄2아이파크1단지,동탄2아이파크2단지,호반6차,롯데캐슬.제일풍경채,자이파밀리에,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,한신더휴,신리입구,호반3차.창의고,호반베르디움3차,센트럴힐즈.금강,반도유보라,반도3.금강,의료시설부지,리베라CC,한화.린스트라우스,동탄역(동측),우남퍼스트빌,상록.테크노밸리.GS자이,한미약품.푸르지오,예당고사거리,예당예원초,롯데케슬정문,동탄1동행정복지센터,현대아이파크,한화꿈에그린아파트,센트럴파크,능동은행사거리,미즈파크병원,크리스찬교회,이지더원,밀알교회,주공6단지입구,주공5단지,주공4단지,병점고등학교,신창미션힐,신창미션힐.송화초교,병점정형외과(경유),병점역사거리,홈플러스.벌말초교,한신아파트,신창2차아파트,주공6단지.신미주아파트,신미주아파트.주공6단지,풍성신미주,경남아너스빌,동탄3동행정복지센터,금호어울림,메타폴리스,신일유토빌정문,동탄역(서측),린스트라우스.한화,공공청사부지,금강.센트럴힐즈,베라체.목동초,동원로얄듀크2차,힐스테이트.호반5차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,조암터미널,화성중고등학교,조암리(경유),발안삼거리.바다마트,시장앞,KEB하나은행발안지점,삼괴중고등학교,발안초등학교,우정읍복지센터입구,향남읍행정복지센터,한각리입구,화성소방서.향남홈플러스,멱우2리부대앞,에일린의뜰,멱우2리,단독주택단지,멱우1리,방축리,화수사거리,향남주공2단지,경신공업사,향남부영9단지,금의2리,상두리맹산,주곡1리,대양1리.포도원,상두리입구,금의3리,대양1리,석포3리,대양4리,대양2리,석포2리,신왕리,양감보건소,석포초등학교,양감농협,석포삼거리,양감초중교,서근리,양감초등학교.중학교,독줄입구,화당리,신왕공단,월문리,솔안고개,월문초등학교,솔안,월문리온천입구,용소3리입구,해창1리.우리꽃식물원,용소2리,매곡리,용소1리,고주리입구.한국폴리텍대학,용소4리,제암리입구,갈목,고주리마을회관,사창리,고주리,사창초등학교,고주리.동방산업단지,사창1리,발안주공아파트,사창3리,발안마을주공아파트,삼풍전선,우림아파트.화성노인회관,사창2리.요꼴,발안기업은행,요꼴낚시터,발안사거리.평리,까치고개,발안삼거리,배밭,송산리입구.부처내고개,원슈퍼.삼거리,지월리입구,부처내,수목원,삼거리.원슈퍼.원마트,구장리새터말입구,구장1리,구장삼거리,구장리(경유),팔탄면행정복지센터,팔탄초등학교,구장1리(새터말.율암리),동자골.사창3리,길목,발안농협,주공아파트,솔안슈퍼,신왕2리.독줄입구,신왕3리.양감초등학교,고주리진입로,양감면행정복지센터,월문온천,서근리(느락골),석포4리,신영지웰,화성중앙병원.발안초등학교,주곡1리입구,주곡2리입구,,,,,,,,,,,,,,,,,,,,,,,,
80,화성중고등학교,발안삼거리.바다마트,KEB하나은행발안지점,발안초등학교,향남읍행정복지센터,화성소방서.향남홈플러스,에일린의뜰,단독주택단지,방축리,향남주공2단지,향남부영9단지,상두1리,상두2리,외딴집,대양1리,대양4리,대양2리,신왕리,양감보건소,양감농협,양감초중교,양감초등학교.중학교,독줄입구,신왕공단,솔안고개,솔안,용소3리,경모목장,사창4리,사창초등학교,사창리,정문1리,정문2리,양계장,송산1리,송산4리,수산중공업,송산리입구.부처내고개,원슈퍼.삼거리,부처내,삼거리.원슈퍼.원마트,솔안슈퍼,신왕2리.독줄입구,신왕3리.양감초등학교,양감면행정복지센터,상두리입구,신영지웰,화성중앙병원.발안초등학교,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,송산고,휴먼빌,이지더원,요진Y시티,삼화리,천산아파트,비봉초등학교후문,비봉중고등학교,연화가든앞,구포리,야목리,야목1리,숙곡리삼거리,매송면복지센터후문,매송농협,어천저수지,51사단,원평,매송초등학교,전승아파트,옥산마을,천천리,천천리입구,삼미.쌍용아파트,왕재골입구,비봉초등학교후문.삼화3리,삼화리.천산아파트,대방노블랜드1차,금강팬테리움,반도유보라,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,신경대학,남양뉴타운9단지,남양뉴타운4단지,북양2리,봉림사입구,북양산업단지,북양교차로,장수터마을,무봉천,무송1통마을입구,그린빌라.롤링힐스,롤링힐스,대광아파트,공군부대입구,화성시청,화성시청후문,북양1통.봉림사,북양1통.염티고개,양노3리,양노리,삼화리,천산아파트,비봉초등학교후문,비봉중고등학교,구포리과수원,쌍학리,숙곡리천불사,어천,어천저수지,51사단,원평,매송초등학교,전승아파트,옥산마을,천천리,천천리입구,삼미.쌍용아파트,구포3리,비봉교차로,비봉초등학교후문.삼화3리,삼화리.천산아파트,북양1통,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,삼화리,천산아파트,비봉초등학교후문,비봉중고등학교,연화가든앞,왕재골입구,구포리과수원,쌍학리,숙곡리천불사,어천,어천저수지,51사단,원평,매송초등학교,전승아파트,옥산마을,천천리,천천리입구,삼미.쌍용아파트,구포3리,비봉교차로,비봉초등학교후문.삼화3리,삼화리.천산아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,조암터미널,조암리(경유),조암GS주유소,어은삼거리,어은리,독정3리,독정4리,수촌2리.황골,발안식염온천,독정4리마을회관,독정3리.거묵골,장안초등학교,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,조암터미널,조암리(경유),어은삼거리,거문들,어은1정미소앞,어은1리,어은1리한양빌라앞,금의1리입구,수촌3리,공단입구,공단사거리,포레시아,노루오토코팅,존슨메티,파카.3M,금의1리복지회관,멱우2리회관앞,삼괴중고등학교,시장앞,한원IC,장지동,롯데캐슬.제일풍경채,자이파밀리에,꽃가마약수터,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,조암터미널,조암삼거리(경유),장안여자중학교,사곡6리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,조암터미널,조암리(경유),시장앞,삼괴중고등학교,우정읍복지센터입구,한각리입구,멱우2리부대앞,멱우2리,멱우1리,화수사거리,경신공업사,금의2리,주곡1리입구,주곡1리마을회관,석포6리입구,석포6리(마파지),석포6리,석포5리마을회관,석포5리(방농장),석포산업단지,석포삼거리,서근리,화당리,월문리,월문초등학교,월문리온천입구,해창1리.우리꽃식물원,매곡리,한국폴리텍대학,제암리,동양빌딩앞,우림아파트.화성노인회관,주공아파트,장짐삼거리앞,화성중고등학교,발안만세시장,화성시보건소앞,제약공단사원아파트앞,상신1리마을앞,상신6리,상신리,향남제약공단앞,제약공단후문.구문천1리입구,구문천리,외국인복지센터,구문천공원,발안산업단지,구문천1리진입로,현동목장앞,구문천삼거리,구문천5리(회차),구문천리초록마을,구문천3리,메탈산업단지,발안삼거리.바다마트,발안주공아파트,발안마을주공아파트,월문온천,서근리(느락골),석포4리,석포2리,석포3리,금의3리,주곡1리,주곡2리입구,어은삼거리,어은4리,장안면행정복지센터,장안초등학교,조암GS주유소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,조암터미널,병점역사거리,조암삼거리(경유),신창미션힐.송화초교,장안여자중학교,동부출장소.병점초등학교,사곡6리,병점화남아파트,장안우체국,진안동,사곡1리,롯데시네마,장자터,중심상가,기아생활관,안화초교.주공8.9단지,화산삼거리,안화고등학교,기아2차아파트앞,정든공원,석천1리포도원,신미주아파트,두레자연중고등학교,모아미래도아파트,자연앤데시앙,한마음초교.광명메이루즈,숲속자연앤,능동은행사거리,센트럴파크,금호어울림,메타폴리스,동탄1동행정복지센터,신일유토빌정문,예당예원초,전하리교회.우미제일,한림대성심병원,이마트.한림대병원,롯데케슬정문,현대아이파크,한화꿈에그린아파트,자연앤아너스빌,자연앤아너스빌.한마음초교,정든공원.숲속풍성신미주,병점사거리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,병점역,화성보건소,홈플러스,신창미션힐.송화초교,대창그린아파트,주공1단지,주공4단지,신창2차아파트,정든공원,신미주아파트,모아미래도아파트,한마음초사거리,능동지성로사거리,능동초등학교,능동중학교,미즈파크병원,능동은행사거리,센트럴파크,금호어울림,메타폴리스,동탄1동행정복지센터,동탄보건지소.우체국,대우푸르지오.예당고등학교,예당예원초,롯데케슬정문,현대아이파크,한화꿈에그린아파트,정든공원.숲속풍성신미주,주공5단지,우남퍼스트빌,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,병점역사거리,신창미션힐.송화초교,동부출장소.병점초등학교,병점화남아파트,진안동,롯데시네마,중심상가,안화초교.주공8.9단지,안화고등학교,정든공원,신미주아파트,모아미래도아파트,자연앤데시앙,한마음초교.광명메이루즈,숲속자연앤,능동은행사거리,센트럴파크,금호어울림,메타폴리스(중),다은마을(중),새강마을.휴먼시아,새강주공휴먼시아,반송초중교,나루고등학교,한화꿈에그린,쌍용예가,솔빛마을.서해.쌍용아파트,한화꿈에그린아파트,자연앤아너스빌,자연앤아너스빌.한마음초교,정든공원.숲속풍성신미주,병점사거리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,산호아파트,사곡6리,장안여자중학교,조암터미널,우정읍행정복지센터,삼괴중고교,조암한라비발디,어은삼거리,어은4리,장안면행정복지센터,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,도로교통연구원,금강팬테리움2차,호반3차.창의고,신리입구,베라체.목동초,베라체아파트,예솔초.호반2차.대원2차,신안2차.반도4차,모아.반도아파트,이주택지.상록.경남아파트,성원아파트.이지더원,동탄2파출소.농협,상록.테크노밸리.GS자이,우남퍼스트빌,동탄역(서측),린스트라우스.한화,리베라CC,공공청사부지,반도3.금강,레이크빌.하우스디더레이크,우미린2차.호수부영3차,동탄호수공원,아이파크.호수부영4차,아이파크.호수부영5차,호수공원행복주택.호수부영6차,호수부영1차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,조암터미널,조암삼거리(경유),조암8리,우정초등학교,조암4리앞,운평2리,운평사거리,운평3리,뒷말,뒷말(경유),금강아파트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,조암터미널,조암삼거리(경유),조암8리,우정초등학교,조암4리앞,운평2리,운평사거리,운평1리평밭,금강아파트,우정읍행정복지센터,삼괴중고교,조암GS주유소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,화성중고등학교,가람아파트(경유),발안삼거리.바다마트,KEB하나은행발안지점,발안초등학교,향남읍행정복지센터,향남홈플러스,대방노블랜드,행정리,백토리상공회의소,안골목장,향남초등학교,백토리사거리,향남교회,관리마을회관,동오리마을회관,동오사거리,동오리,아시아자동차,송곡리,송곡리입구,길성리,갈천리,갈천초등학교,갈천다리,귀래산업단지,증거리입구,계향2리,발산리,덕신상가,동남아파트,정남초등학교,용수리,고지리,내리,수면리,내리교회,계향리입구,백토1리,상록하늘채,화성중앙병원.발안초등학교,발안사거리.평리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,장안대후문,신안인스빌,협성대학교정문,동문아파트.협성대학교.봉담중고교,상봉초등학교,동일하이빌.상봉초등학교,하나로마트.화성고용센터,동화휴먼시아2단지,동화휴먼시아3.4단지.봉담우체국,주공5단지,효행초등학교,임광그대가3단지,와우사거리,신일해피트리1차,우림그린빌리지,광도와이드빌.우남그린빌,한국농수산대학,수영오거리.방송통신대입구,국립축산과학원,신일우남아파트,SK매직.우림그린빌리지,평생플러스빌,동화초.동화휴먼시아3단지,동화마을1단지.화성고용센터,동화휴먼시아1단지.상봉초등학교,협성대학교,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,봉담A3,봉담2.LH2단지,봉담읍행정복지센터,국민체육센터,봉담중.고등학교,동일하이빌.상봉초등학교,하나로마트.화성고용센터,동화휴먼시아2단지,동화휴먼시아3.4단지.봉담우체국,동화초중교,동화휴먼시아6단지,중심상가.화성고용센터,동화휴먼시아1단지.상봉초등학교,봉담택지지구,동화리.동남아파트,대진화학,수영오거리.방송통신대입구,동일하이빌.화성고용센터,동화중학교.동화초등학교,동화초.동화휴먼시아3단지,동화마을1단지.화성고용센터,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,수원과학대학,대한적십자교육원,남산공단입구,흥법사입구,수기리아랫말,호수마을,보통리입구,수원신학교,분천리,협성대,동문아파트.협성대학교.봉담중고교,상봉초등학교,동일하이빌.상봉초등학교,하나로마트.화성고용센터,동화휴먼시아2단지,동화휴먼시아3.4단지.봉담우체국,주공5단지,효행초등학교,임광그대가3단지,와우사거리,신일해피트리1차,우림그린빌리지,광도와이드빌.우남그린빌,한국농수산대학,수영오거리.방송통신대입구,국립축산과학원,신일우남아파트,SK매직.우림그린빌리지,평생플러스빌,동화초.동화휴먼시아3단지,동화마을1단지.화성고용센터,동화휴먼시아1단지.상봉초등학교,협성대학교,분천교회.분천리,아랫말.수기리,수기리,편의점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,신동아아파트,동화휴먼시아1단지,동화휴먼시아2단지,동화휴먼시아3.4단지.봉담우체국,동화초중교,동화휴먼시아6단지,중심상가.화성고용센터,동화휴먼시아1단지.상봉초등학교,상봉초등학교,동문아파트.협성대학교.봉담중고교,봉담호수공원.신협앞,봉담119안전센터,봉담읍행정복지센터,동화리.동남아파트,대진화학,수영오거리.방송통신대입구,봉담한신아파트,동일하이빌.상봉초등학교,동일하이빌.화성고용센터,동화중학교.동화초등학교,동화초.동화휴먼시아3단지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,조암터미널,조암터미널(경유),우정읍행정복지센터,삼괴중고교,조암한라비발디,어은삼거리,장안면행정복지센터,사랑리,덕다2리앞,덕다리입구,독정1리,독정2리,위닉스,감드러지(독정3리),독정3리,독정4리,수촌2리.황골,꽃밭,성문,해창2리.능인대학원대학교,해창리,해창1리.우리꽃식물원,매곡리,한국폴리텍대학,제암리,동양빌딩앞,우림아파트.화성노인회관,주공아파트,장짐삼거리앞,화성중고등학교,발안삼거리.바다마트,KEB하나은행발안지점,발안초등학교,향남읍행정복지센터,화성소방서.향남홈플러스,에일린의뜰,단독주택단지,방축리,향남주공1.2단지,향남부영3단지,하길중학교,향남부영13단지,상신하길로주택,상신6리,상신리,향남제약공단앞,제약공단후문.구문천1리입구,구문천리,신영지웰,화성중앙병원.발안초등학교,발안농협,용당골,독정3리.거묵골,독정삼거리,덕다2리앞(구래),어은4리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,조암터미널,조암터미널(경유),우정읍행정복지센터,삼괴중고교,조암한라비발디,어은삼거리,거문들,어은1정미소앞,어은1리,금의1리입구,수촌3리,공단입구,공단사거리,포레시아,노루오토코팅,존슨메티,파카.3M,3M,수촌1리,성문,해창2리.능인대학원대학교,해창리,해창1리.우리꽃식물원,매곡리,한국폴리텍대학,제암리,동양빌딩앞,우림아파트.화성노인회관,주공아파트,장짐삼거리앞,화성중고등학교,발안삼거리.바다마트,KEB하나은행발안지점,발안초등학교,향남읍행정복지센터,화성소방서.향남홈플러스,에일린의뜰,단독주택단지,방축리,향남주공1.2단지,향남부영3단지,하길중학교,향남부영13단지,상신하길로주택,상신6리,상신리,향남제약공단앞,제약공단후문.구문천1리입구,구문천리,신영지웰,화성중앙병원.발안초등학교,발안농협,꽃밭,용당골,독정4리,독정3리.거묵골,독정2리,독정1리,덕다리입구,덕다2리앞(구래),사랑리,장안면행정복지센터,어은4리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
