,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128
102,장외리.오리골,돈말입구,제부도입구,제부해수탕,개경촌,살고지입구,송교1리,큰말입구,장외리.지긋말,장외리,숲풀안앞,광평삼거리,느티나무앞,광평주유소,광평리,서신중학교후문,매화리,서신터미널,상안리삼거리,상안삼거리,상안2리.SK주유소,상안1.2리,상안1리,신흥사,상안리.한국발효,육일2리.코스코밸리,육일리교차로,육일리마을회관,육일리.육교동입구,사강복지회관,사강시장,사강정형외과,봉가1리,돼지고개.삼존리물미,삼존리,슬항3리,구리섬휴게소,외국인보호소,마도사거리,재래시장.마도삼거리,두곡리,쌍송리입구.은장고개,남양육리.남양1동,우림아파트,경기남부수협.보건소,남양성지,남양사거리,남양읍행정복지센터,남양도서관.동광뷰엘,남양동광뷰엘,남양뉴타운4단지,북양1통.봉림사,북양1통.염티고개,양노3리,양노리,삼화리,천산아파트,비봉초등학교후문,비봉중고등학교,연화가든앞,구포리,야목리,매송휴먼시아후문,송라리,원리,송라1리,왕재골입구,비봉초등학교후문.삼화3리,삼화리.천산아파트,북양1통,은장고개,구리섬앞,삼존리자동차성능시험장,송산농협.사강정형외과,서신,목성머리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,원리,송라1리,야목리,구포리,비봉중고등학교,비봉초등학교후문.삼화3리,천산아파트,삼화리.천산아파트,북양1통.염티고개,동수원남양병원,남양읍행정복지센터,남양사거리,남양성지,경기남부수협.보건소,우림아파트,남양육리.남양1동,마도교차로,마도산업단지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,그린피아호텔,남산공단입구,편의점,수원과학대학,보통2리,보통3리,관항2리,괘랑리,정남농협,정남도서관,정남행정복합센터,정남초등학교,용수리,고지리,금복리,정림보건진료소,망월리,제기리.양지말,음양1리,덕절3리,덕절2리,망월리.전경부대,대한적십자교육원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,화성문화원.향남환승터미널,화성소방서.향남홈플러스,에일린의뜰,단독주택단지,방축리,향남주공2단지,향남부영9단지,향남부영10.11단지,향남부영11단지,향남모아8단지,롯데씨네마.향남부영7,하길중학교,향남주공5단지입구,하길초등학교,향남주공5단지,향남부영3단지,향남주공1.2단지,신영지웰,향남읍행정복지센터,화성중앙병원.발안초등학교,발안사거리.평리,발안삼거리.바다마트,화성중고등학교,장짐삼거리,지월리입구,수목원,구장리새터말입구,팔탄초등학교,팔탄면행정복지센터,구장삼거리,구장사거리앞,창곡주유소앞,창곡3리.독골,우렁골입구,창곡2리교회앞,창곡1리,금산사입구,언창공단,창곡1리입구,청요사거리,자안리,태행산예비군훈련장앞,양노리,비봉중고등학교,연화가든앞,구포리,매송휴먼시아후문,송라리,원리,송라1리,야목리,왕재골입구,자재이골입구,창곡3리,구장1리(새터말.율암리),KEB하나은행발안지점,발안초등학교,향남환승터미널,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,대방노블랜드,향남중고등학교,향남고등학교,한일베라체.행정초교,신영지웰아파트,에일린의뜰.휴먼시아6단지,신명스카이뷰.휴먼시아5단지,신명스카이뷰.우미린,우미린아파트.향일고,신영지웰2차아파트,화성소방서.향남홈플러스,향남읍행정복지센터,화성중앙병원.발안초등학교,발안사거리.평리,발안삼거리.바다마트,화성중고등학교,장짐삼거리,지월리입구,수목원,구장리새터말입구,구장1리,팔탄초등학교,팔탄면행정복지센터,구장삼거리,구장사거리앞,창곡주유소앞,창곡3리.독골,우렁골입구,창곡2리교회앞,창곡1리,금산사입구,언창공단,창곡1리입구,청요사거리,양노교차로(경유),숙곡교차로(경유),송라리,자재이골입구,창곡3리,구장1리(새터말.율암리),KEB하나은행발안지점,발안초등학교,신명스카이뷰,한일베라채,상록하늘채,향남환승터미널,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,봉담푸르지오.아이파크,쌍용아파트,동부아파트,신명아파트,수원대입구,수원대학교,안녕4통,융건릉,타래치길,안녕자원앞,용주사,우남블루존.원광병원,남수원현대아파트,안녕농협삼거리,송산동입구,동문아파트,진안5통.병점육교,병점역후문,유엔아이,한일타운아파트,우남퍼스트빌3차아파트,신창미션힐.송화초교,동부출장소.병점초등학교,병점화남아파트,진안동,롯데시네마,중심상가,안화초교.주공8.9단지,안화고등학교,주공5단지,주공4단지,우남퍼스트빌,주공1.2단지,신한에스빌아파트,동부출장소앞,병점역사거리,홈플러스.벌말초교,안용중학교.현충탑,안녕자원,지킴이마을.타래치길,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,수원과학대학,청광플러스원아파트,남산공단입구,그린피아호텔,안녕3통입구,융건릉,용주사,우남블루존.원광병원,남수원현대아파트,안녕농협삼거리,송산동입구,동문아파트,진안5통.병점육교,병점역후문,유엔아이,한일타운아파트,송화초교.양우내안애,신창미션힐.송화초교,병점역사거리,홈플러스.벌말초교,안용중학교.현충탑,안녕4통입구,편의점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,동부아파트,쌍용아파트,봉담푸르지오.아이파크,임광3차정문,임광3차중문,임광1.2차아파트,와우2리,수원대학교,안녕4통,융건릉.용주사입구,안녕성당앞,중외제약사거리,신한미지엔아파트앞,북촌말입구,송산동입구,동문아파트,진안5통.병점육교,병점역후문,유엔아이,한일타운아파트,송화초교.양우내안애,신창미션힐.송화초교,동부출장소.병점초등학교,병점화남아파트,진안동,롯데시네마,중심상가,안화초교.주공8.9단지,안화고등학교,주공5단지,주공4단지,우남퍼스트빌,주공1.2단지,신한에스빌아파트,동부출장소앞,병점역사거리,홈플러스.벌말초교,안용중학교.현충탑,안녕동,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,발안기업은행,발안사거리.평리,바다마트,발안만세시장,화성시보건소앞,제약공단사원아파트앞,상신1리마을앞,상신6리,향남제약공단앞,제약공단후문.구문천1리입구,하길4리입구,구문천리.돌래,구문천2리종점,마을안삼거리,요당3리,요당2리,할인마트앞,상신리,발안삼거리.바다마트,KEB하나은행발안지점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,발안기업은행,발안사거리.평리,바다마트,발안만세시장,화성시보건소앞,제약공단사원아파트앞,상신1리마을앞,상신6리,상신초교입구,일신빌라앞,하길리입구,하길1리종점,할인마트앞,상신리,발안삼거리.바다마트,KEB하나은행발안지점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,발안기업은행,발안사거리.평리,바다마트,발안만세시장,화성시보건소앞,제약공단사원아파트앞,상신1리마을앞,상신6리,향남제약공단앞,제약공단후문.구문천1리입구,하길4리입구,구문천리.돌래,구문천2리종점,마을안삼거리,요당3리,요당2리,하길4리종점,할인마트앞,상신리,발안삼거리.바다마트,KEB하나은행발안지점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,바다마트,발안만세시장,화성시보건소앞,제약공단사원아파트앞,상신1리마을앞,상신6리,향남제약공단앞,제약공단후문.구문천1리입구,하길4리입구,구문천리.돌래,구문천2리종점,마을안삼거리,요당3리,요당2리,하길4리종점,할인마트앞,상신리,발안삼거리.바다마트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,바다마트,발안만세시장,화성시보건소앞,제약공단사원아파트앞,상신1리마을앞,상신6리,향남제약공단앞,제약공단후문.구문천1리입구,구문천리.돌래,구문천2리종점,마을안삼거리,요당3리,요당2리,하길4리입구,삼거리,하길1리종점,하길리입구,일신빌라앞,할인마트앞,상신리,발안삼거리.바다마트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,바다마트,발안만세시장,화성시보건소앞,제약공단사원아파트앞,상신1리마을앞,상신6리,향남제약공단앞,제약공단후문.구문천1리입구,하길4리입구,구문천리.돌래,구문천2리종점,마을안삼거리,요당3리,요당2리,할인마트앞,상신리,발안삼거리.바다마트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,화성중고등학교,발안삼거리.바다마트,KEB하나은행발안지점,발안초등학교,향남읍행정복지센터,화성소방서.향남홈플러스,신영지웰2차아파트,우미린아파트.향일고,신명스카이뷰,신명스카이뷰.휴먼시아5단지,에일린의뜰.휴먼시아6단지,신영지웰아파트,한일베라채,향남고등학교,향남중고등학교,대방노블랜드.풍림아이원,복사꽃마을.향토박물관,주공7단지,화성종합경기타운사거리,화성종합경기타운,차량등록사업소,도이리입구,도이1리,도이1리마을회관,하가등리,화성그린환경센터,가재2리,진우아파트뒤,팔탄입구,덕리,화성푸드통합지원센터(로컬푸드직매장),마하리입구,마하리,정승마을앞,백2리앞,백1리,정남행정복합센터,신라주유소앞,신리앞,정남초등학교,정남도서관,괘랑리,관항2리,보통3리,보통2리,수원과학대학,대한적십자교육원,남산공단입구,그린피아호텔,편의점,정남농협,마하리앞,진우아파트,도이초교.향토박물관,한일베라체.행정초교,신명스카이뷰.우미린,화성중앙병원.발안초등학교,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,배양1동,기안1통입구,기배동행정복지센터,신일해피트리후문,기안성당,기안중학교,보보스.롯데슈퍼,와우농협앞,와우2리,수원대학교,안녕4통,융건릉.용주사입구,안녕성당앞,수영오거리.방송통신대입구,중외제약사거리,봉담IC교차로(경유),신한미지엔아파트앞,대진화학,북촌말입구,동화리.동남아파트,송산동입구,봉담읍행정복지센터,동문아파트,삼봉마을.신안인스빌,병점화남아파트,장안대학,진안동,왕림휴게소,롯데시네마,상기리입구,중심상가,왕림리.상기리입구,안화초교.주공8.9단지,가톨릭대학교,안화고등학교,왕림4리.세곡리,주공5단지,당하리.흰돌산기도원입구,주공4단지,해병대사령부,우남퍼스트빌,화성푸드통합지원센터(로컬푸드직매장),주공1.2단지,덕리,신한에스빌아파트,팔탄입구,동부출장소앞,진우아파트,병점역사거리,가재3리.덕우공단입구,홈플러스.벌말초교,가재3리.가재3리입구,우남퍼스트빌3차아파트,가재교차로(경유),신창미션힐.송화초교,가재1리입구.자연샘,동부출장소,가재4리.해병대보급중대,신한에스빌아파트앞,가재4리,신성미소지움아파트,KEB하나은행발안지점,신창2차아파트,발안초등학교,향남읍행정복지센터,향남홈플러스,대방노블랜드,대방노블랜드.풍림아이원,향남중고등학교,안용중학교.현충탑,향남고등학교,한일베라체.행정초교,안녕동,신영지웰아파트,에일린의뜰.휴먼시아6단지,신명스카이뷰.휴먼시아5단지,신명스카이뷰.우미린,우미린아파트.향일고,신영지웰2차아파트,화성소방서.향남홈플러스,화성중앙병원.발안초등학교,발안삼거리,해병대보급중대,가재3리입구.가재4리,배양2리,왕람휴게소(경유),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,배양1동,기안1통입구,기배동행정복지센터,신일해피트리후문,기안성당,기안중학교,보보스.롯데슈퍼,와우농협앞,와우2리,수원대학교,안녕4통,융건릉,타래치길,안녕자원앞,용주사,우남블루존.원광병원,남수원현대아파트,안녕농협삼거리,송산동입구,동문아파트,병점화남아파트,진안동,롯데시네마,중심상가,안화초교.주공8.9단지,안화고등학교,주공5단지,주공4단지,우남퍼스트빌,주공1.2단지,신한에스빌아파트,동부출장소앞,병점역사거리,홈플러스.벌말초교,우남퍼스트빌3차아파트,신창미션힐.송화초교,동부출장소,신한에스빌아파트앞,신창2차아파트,안용중학교.현충탑,안녕자원,지킴이마을.타래치길,배양2리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,장지동,발안기업은행,발안사거리.평리,바다마트,발안만세시장,화성시보건소앞,호반6차,제약공단사원아파트앞,롯데캐슬.제일풍경채,상신1리마을앞,자이파밀리에,상신6리,자이파밀리에.LH29,상신초교입구,금호어울림.계룡리슈빌,구문천4리입구,구문천4리종점,수영오거리.방송통신대입구,동탄레이크자이더테라스,소망슈퍼,봉담IC교차로(경유),상신5리.문화마을,대진화학,우미린.하우스디더레이크,선일화학.에디스,동화리.동남아파트,하우스디더레이크.우미린,상신1리종점,봉담읍행정복지센터,방교초.레이크자이더테라스,정미소앞,삼봉마을.신안인스빌,동탄6동복지센터입구,장안대학,방교동,왕림휴게소,신리천,할인마트앞,상기리입구,동탄초교,상신리,왕림리.상기리입구,리베라CC,가톨릭대학교,한화.린스트라우스,왕림4리.세곡리,동탄역(서측),당하리.흰돌산기도원입구,린스트라우스.한화,해병대사령부,화성푸드통합지원센터(로컬푸드직매장),발안삼거리.바다마트,덕리,KEB하나은행발안지점,팔탄입구,팔탄초등학교,구장1리(새터말.율암리),계룡리슈빌.금호어울림,구장리새터말입구,LH29.자이파밀리에,수목원,지월리입구,장짐삼거리앞,발안마을주공아파트,레이크반도9차,우림아파트.화성노인회관,동탄2아이파크1단지,동탄2아이파크2단지,발안초등학교,향남환승터미널,화성문화원.향남환승터미널,장지동농협,향남읍행정복지센터,화성중앙병원.발안초등학교,발안농협,주공아파트,구장1리,소동촌,덕우저수지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,발안기업은행,발안사거리.평리,바다마트,발안만세시장,화성시보건소앞,제약공단사원아파트앞,상신1리마을앞,상신6리,할인마트앞,상신리,발안삼거리.바다마트,KEB하나은행발안지점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,바다마트,발안만세시장,화성시보건소앞,제약공단사원아파트앞,상신1리마을앞,상신초교입구,구문천4리입구,구문천4리종점,소망슈퍼,상신5리.문화마을,선일화학.에디스,상신1리종점,정미소앞,상신6리,할인마트앞,상신리,휴먼시아5.6블럭,단독주택단지,신영지웰,화성소방서.향남홈플러스,향남읍행정복지센터,화성중앙병원.발안초등학교,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,바다마트,발안만세시장,화성시보건소앞,제약공단사원아파트앞,상신1리마을앞,상신6리,상신초교입구,구문천4리입구,구문천4리종점,소망슈퍼,상신5리.문화마을,선일화학.에디스,상신1리종점,정미소앞,할인마트앞,상신리,발안삼거리.바다마트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,조암터미널,조암삼거리(경유),장안여자중학교,사곡6리,장안우체국,사곡1리,장자터,기아생활관,화산삼거리,기아2차아파트앞,석천1리포도원,두레자연중고등학교,이화1리앞,이화2리앞(이화병원),이화3리입구,슈마타운,애덕가정,이화리종점,애덕의.가정,이화2리앞,두레자연중고교,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,조암터미널,조암삼거리(경유),장안여자중학교,사곡6리,장안우체국,사곡1리,장자터,기아생활관,화산삼거리,기아2차아파트앞,석천1리포도원,두레자연중고등학교,이화1리앞,이화2리앞(이화병원),이화3리입구,슈마타운,애덕가정,이화리종점,애덕의.가정,이화2리앞,두레자연중고교,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,나루마을.월드반도,새강마을사거리(경유),솔빛마을.서해.쌍용아파트,다은마을(중),메타폴리스(중),한빛마을(중),예당마을.롯데캐슬(중),기흥동탄TG(경유),한빛마을.석우중학교(중),새강마을.휴먼시아,나루마을.한화꿈에그린2차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,나루마을.월드반도,새강마을사거리(경유),솔빛마을.서해.쌍용아파트,다은마을(중),메타폴리스(중),한빛마을(중),예당마을.롯데캐슬(중),기흥동탄TG(경유),한빛마을.석우중학교(중),새강마을.휴먼시아,나루마을.한화꿈에그린2차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,송교리종점,제부도입구,제부초소,통나무횟집,선착장,해안산책로,그린팬션,제부랜드놀이동산,매바위종점,제부소방서.보건소,갯벌민박앞,서울횟집앞,캠핑장입구,하와이앞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,송교리종점,제부도입구,제부해수탕,개경촌,살고지입구,송교1리,큰말입구,장외리.지긋말,장외리,숲풀안앞,광평삼거리,느티나무앞,광평주유소,광평리,상안리,서신중학교후문,매화리,서신초등학교,서신면행정복지센터,사곳입구,영지,백석로입구,백석,백미리입구,한맥중공업,백미리사랑방,백미리항,서신사거리,목성머리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,송교리종점,제부도입구,돈말입구,장외리.오리골,구름교차로,전곡리.엠보트,전곡항입구,전곡항,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,조암터미널,전곡항,조암리(경유),전곡항입구,시장앞,전곡리.엠보트,삼괴중고등학교,구름교차로,우정읍복지센터입구,전곡2리.산업단지,한각리입구,전곡삼거리,멱우2리부대앞,전곡삼거리마트,멱우2리,육일2리.코스코밸리,멱우1리,사강복지회관,화수사거리,사강시장,경기요양병원,사강정형외과,호곡리,봉가1리,화수1리입구,돼지고개.삼존리물미,호곡1리,삼존리,호곡2리,슬항3리,외국인보호소,화수1리,마도사거리,문화마을,재래시장.마도삼거리,선창포구종점,두곡리,쌍송리입구.은장고개,남양육리.남양1동,우림아파트,경기남부수협.보건소,남양성지,기업은행,남양중고입구.기아남양점,양우내안애,화성시청,공군부대입구,대광아파트,남양뉴타운.양우내안애,남양중고교입구,은장고개,구리섬앞,구리섬휴게소,삼존리자동차성능시험장,송산농협.사강정형외과,육일리.육교동입구,육일리마을회관,육일리교차로,코스코밸리아파트,전곡2리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,조암터미널,조암리(경유),시장앞,삼괴중고등학교,우정읍복지센터입구,한각리입구,멱우2리부대앞,멱우2리,멱우1리,화수사거리,경기요양병원,호곡리,화수1리입구,호곡1리,호곡2리,호곡3리입구,호곡3리마을회관,호곡리(경유),문화마을,선창포구종점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,대광아파트,공군부대입구,화성시청,남양뉴타운.양우내안애,남양중고교입구,기업은행,남양사거리,남양읍행정복지센터,동수원남양병원,북양2리,봉림사입구,북양산업단지,북양교차로,자안리,청요사거리,추모공원,청요3리마을회관,가골입구앞,청요2리,청요리,기천저수지,초당골,상기2리,상기2리입구,상기1리즘곰마을,상기1리호현리,상기1리세거리,수원여대혜란캠퍼스,왕림휴게소,장안대학,삼봉마을.신안인스빌,봉담읍행정복지센터,봉담중.고등학교,동일하이빌.상봉초등학교,동일하이빌.화성고용센터,동화휴먼시아6단지,주공6단지,분천리.분천교회,수원신학교,보통리입구,호수마을,아랫말.수기리,수기리,남산공단입구,편의점,수원과학대학,대한적십자교육원,그린피아호텔,안녕3통입구,융건릉,타래치길,안녕자원앞,용주사,우남블루존.원광병원,남수원현대아파트,안녕농협삼거리,송산동입구,동문아파트,진안5통.병점육교,병점역후문,유엔아이,한일타운아파트,신창미션힐.송화초교,병점역사거리,홈플러스.벌말초교,안용중학교.현충탑,안녕자원,지킴이마을.타래치길,안녕4통입구,흥법사입구,수기리아랫말,동화중학교,중심상가.화성고용센터,동화휴먼시아1단지.상봉초등학교,봉담택지지구,아울렛패션몰,세거리.상기1리,호현리.상기1리,즘곰마을.상기1리,상기2리마을회관,초당골앞,청요1리,청요3리,남양중고입구.기아남양점,양우내안애,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,기업은행,남양중고입구.기아남양점,양우내안애,현대아파트,기산베스트빌,화성서부경찰서,신남4통,신남1통,안석2통,신남3통,장덕2통.현대자동차연구소,장덕1통,벧엘기도원,장덕동,장덕동수라청,매바위,현대수산,석포6리(마파지),석포6리입구,주곡리,주곡1리마을회관,금의2리,경신공업사,주곡2리입구,화수사거리,멱우1리,멱우2리,멱우2리부대앞,우정읍행정복지센터,조암터미널,조암농협,시장앞,삼괴중고등학교,우정읍복지센터입구,남양뉴타운.양우내안애,남양중고교입구,남양사거리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,남양성지,기업은행,남양중고입구.기아남양점,현대아파트,기산베스트빌,화성서부경찰서,신남4통,신남1통마을입구,신남1통,안석2통,신남3통,신남3통.은강교,신남3통.돌문안,신남3통마을회관,창덕1통.잡재기,신남2통,마도교차로,쌍송1리앞,마도유통상가앞,쌍송2리앞,마도산업단지,청원2리.수루지,청원2리,청원4리마을회관,막산리,청원4리.막상공원,청원공단,세종슈퍼앞,슬항1리.절골,마도면행정복지센터,마도소방서,마도농협,청원초등학교,청원교회,금당공단앞,금당2리,금당1리.소곡,금당1리마을회관,해문2리마을회관,해문1리,해문1리.질고개,사강정형외과,청원2리.창고앞,쌍송2리마을회관,쌍송2리.산업단지내,남양중고교입구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,신경대학,남양뉴타운9단지,남양뉴타운1단지,현대아이파크,우림필유,남양동광뷰엘,남양도서관.동광뷰엘,남양읍행정복지센터,남양사거리,남양성지,경기남부수협.보건소,우림아파트,금강아파트,기업은행,남양중고입구.기아남양점,양우내안애,대광2차아파트,남양뉴타운.양우내안애,남양중고교입구,남양아이파크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,기업은행,남양중고입구.기아남양점,양우내안애,화성시청,공군부대입구,대광아파트,그린빌라.롤링힐스,무송1통마을입구,무송그린빌리지,무송교차로,활초교회앞,활초동마을회관,살곶이,활초삼거리,안석1통마을회관,안석1통,안석2통마을회관,안석2통동녘회관,안석2통,신남1통,신남4통,화성서부경찰서,기산베스트빌,현대아파트,남양뉴타운.양우내안애,남양중고교입구,남양사거리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,기업은행,남양중고입구.기아남양점,양우내안애,화성시청,공군부대입구,대광아파트,그린빌라.롤링힐스,무송1통마을입구,무송그린빌리지,무송교차로,활초교회앞,활초동마을회관,활초삼거리,안석1통마을회관,안석1통,안석2통마을회관,안석2통동녘회관,안석2통,신남1통,신남4통,화성서부경찰서,기산베스트빌,현대아파트,남양뉴타운.양우내안애,남양중고교입구,남양사거리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,신경대학,남양뉴타운9단지,남양뉴타운1단지,현대아이파크,우림필유,남양동광뷰엘,기업은행,남양사거리,남양읍행정복지센터,남양도서관.동광뷰엘,남양아이파크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
